instant,date,season,year,mnth,hour,holiday,weekday,workingday,weather_condition,temperature,feels_like_temperature,humidity,windspeed,casual_users,registered_users,total_rentals,month,month_name,day,hour_category,day_type
4898,2011-07-27,Fall,2011,7,23,0,Wednesday,1,Clear,0.74,0.6667,0.45,0.0896,16,93,109,7,Jul,27,Malam,Hari Kerja
4899,2011-07-28,Fall,2011,7,0,0,Thursday,1,Clear,0.7,0.6515,0.51,0.1343,14,31,45,7,Jul,28,Dini Hari,Hari Kerja
4900,2011-07-28,Fall,2011,7,1,0,Thursday,1,Clear,0.72,0.6667,0.51,0.0,3,26,29,7,Jul,28,Dini Hari,Hari Kerja
4901,2011-07-28,Fall,2011,7,2,0,Thursday,1,Clear,0.72,0.6667,0.54,0.1045,2,5,7,7,Jul,28,Dini Hari,Hari Kerja
4902,2011-07-28,Fall,2011,7,3,0,Thursday,1,Clear,0.72,0.6667,0.54,0.0,0,5,5,7,Jul,28,Dini Hari,Hari Kerja
4903,2011-07-28,Fall,2011,7,4,0,Thursday,1,Clear,0.7,0.6515,0.61,0.1045,0,6,6,7,Jul,28,Dini Hari,Hari Kerja
4904,2011-07-28,Fall,2011,7,5,0,Thursday,1,Clear,0.7,0.6515,0.65,0.1045,1,26,27,7,Jul,28,Dini Hari,Hari Kerja
4905,2011-07-28,Fall,2011,7,6,0,Thursday,1,Clear,0.7,0.6515,0.7,0.0896,6,110,116,7,Jul,28,Pagi,Hari Kerja
4906,2011-07-28,Fall,2011,7,7,0,Thursday,1,Clear,0.72,0.6818,0.7,0.1642,27,278,305,7,Jul,28,Pagi,Hari Kerja
4907,2011-07-28,Fall,2011,7,8,0,Thursday,1,Clear,0.74,0.697,0.66,0.1642,47,409,456,7,Jul,28,Pagi,Hari Kerja
4908,2011-07-28,Fall,2011,7,9,0,Thursday,1,Clear,0.78,0.7424,0.59,0.194,21,189,210,7,Jul,28,Pagi,Hari Kerja
4909,2011-07-28,Fall,2011,7,10,0,Thursday,1,Clear,0.8,0.7576,0.55,0.2836,30,86,116,7,Jul,28,Pagi,Hari Kerja
4910,2011-07-28,Fall,2011,7,11,0,Thursday,1,Clear,0.84,0.8182,0.56,0.2836,41,113,154,7,Jul,28,Pagi,Hari Kerja
4911,2011-07-28,Fall,2011,7,12,0,Thursday,1,Clear,0.84,0.803,0.53,0.2537,35,151,186,7,Jul,28,Siang,Hari Kerja
4912,2011-07-28,Fall,2011,7,13,0,Thursday,1,Clear,0.86,0.803,0.47,0.2537,26,126,152,7,Jul,28,Siang,Hari Kerja
4913,2011-07-28,Fall,2011,7,14,0,Thursday,1,Mist,0.84,0.7879,0.49,0.2537,27,111,138,7,Jul,28,Siang,Hari Kerja
4914,2011-07-28,Fall,2011,7,15,0,Thursday,1,Clear,0.86,0.8182,0.5,0.194,22,124,146,7,Jul,28,Siang,Hari Kerja
4915,2011-07-28,Fall,2011,7,16,0,Thursday,1,Clear,0.86,0.803,0.47,0.1642,42,214,256,7,Jul,28,Siang,Hari Kerja
4916,2011-07-28,Fall,2011,7,17,0,Thursday,1,Clear,0.84,0.803,0.53,0.194,45,423,468,7,Jul,28,Siang,Hari Kerja
4917,2011-07-28,Fall,2011,7,18,0,Thursday,1,Clear,0.84,0.8182,0.56,0.2239,55,428,483,7,Jul,28,Malam,Hari Kerja
4918,2011-07-28,Fall,2011,7,19,0,Thursday,1,Clear,0.82,0.803,0.59,0.194,37,285,322,7,Jul,28,Malam,Hari Kerja
4919,2011-07-28,Fall,2011,7,20,0,Thursday,1,Clear,0.8,0.7879,0.63,0.194,41,229,270,7,Jul,28,Malam,Hari Kerja
4920,2011-07-28,Fall,2011,7,21,0,Thursday,1,Clear,0.78,0.7576,0.66,0.2836,31,165,196,7,Jul,28,Malam,Hari Kerja
4921,2011-07-28,Fall,2011,7,22,0,Thursday,1,Clear,0.76,0.7273,0.7,0.2537,25,149,174,7,Jul,28,Malam,Hari Kerja
4922,2011-07-28,Fall,2011,7,23,0,Thursday,1,Clear,0.76,0.7424,0.75,0.194,28,95,123,7,Jul,28,Malam,Hari Kerja
4923,2011-07-29,Fall,2011,7,0,0,Friday,1,Clear,0.74,0.7121,0.79,0.1642,12,45,57,7,Jul,29,Dini Hari,Hari Kerja
4924,2011-07-29,Fall,2011,7,1,0,Friday,1,Clear,0.74,0.7121,0.79,0.1343,12,22,34,7,Jul,29,Dini Hari,Hari Kerja
4925,2011-07-29,Fall,2011,7,2,0,Friday,1,Clear,0.74,0.7121,0.79,0.0,3,10,13,7,Jul,29,Dini Hari,Hari Kerja
4926,2011-07-29,Fall,2011,7,3,0,Friday,1,Clear,0.74,0.7121,0.79,0.0,2,9,11,7,Jul,29,Dini Hari,Hari Kerja
4927,2011-07-29,Fall,2011,7,4,0,Friday,1,Clear,0.72,0.7121,0.84,0.1343,2,4,6,7,Jul,29,Dini Hari,Hari Kerja
4928,2011-07-29,Fall,2011,7,5,0,Friday,1,Clear,0.72,0.7121,0.84,0.0,4,23,27,7,Jul,29,Dini Hari,Hari Kerja
4929,2011-07-29,Fall,2011,7,6,0,Friday,1,Mist,0.72,0.7121,0.84,0.0,7,83,90,7,Jul,29,Pagi,Hari Kerja
4930,2011-07-29,Fall,2011,7,7,0,Friday,1,Mist,0.74,0.7121,0.79,0.0896,26,228,254,7,Jul,29,Pagi,Hari Kerja
4931,2011-07-29,Fall,2011,7,8,0,Friday,1,Mist,0.76,0.7727,0.77,0.0,30,354,384,7,Jul,29,Pagi,Hari Kerja
4932,2011-07-29,Fall,2011,7,9,0,Friday,1,Clear,0.86,0.803,0.47,0.2537,28,151,179,7,Jul,29,Pagi,Hari Kerja
4933,2011-07-29,Fall,2011,7,10,0,Friday,1,Clear,0.9,0.8485,0.42,0.2836,37,69,106,7,Jul,29,Pagi,Hari Kerja
4934,2011-07-29,Fall,2011,7,11,0,Friday,1,Clear,0.92,0.8788,0.4,0.2985,43,118,161,7,Jul,29,Pagi,Hari Kerja
4935,2011-07-29,Fall,2011,7,12,0,Friday,1,Clear,0.96,0.8636,0.31,0.2836,40,95,135,7,Jul,29,Siang,Hari Kerja
4936,2011-07-29,Fall,2011,7,13,0,Friday,1,Clear,0.94,0.8333,0.31,0.0,42,114,156,7,Jul,29,Siang,Hari Kerja
4937,2011-07-29,Fall,2011,7,14,0,Friday,1,Clear,0.96,0.8636,0.3,0.2239,34,114,148,7,Jul,29,Siang,Hari Kerja
4938,2011-07-29,Fall,2011,7,15,0,Friday,1,Clear,0.96,0.8636,0.3,0.2537,40,129,169,7,Jul,29,Siang,Hari Kerja
4939,2011-07-29,Fall,2011,7,16,0,Friday,1,Clear,0.96,0.8636,0.3,0.3881,35,198,233,7,Jul,29,Siang,Hari Kerja
4940,2011-07-29,Fall,2011,7,17,0,Friday,1,Clear,0.96,0.8636,0.3,0.2985,47,374,421,7,Jul,29,Siang,Hari Kerja
4941,2011-07-29,Fall,2011,7,18,0,Friday,1,Clear,0.92,0.8636,0.37,0.3284,49,313,362,7,Jul,29,Malam,Hari Kerja
4942,2011-07-29,Fall,2011,7,19,0,Friday,1,Clear,0.9,0.8485,0.42,0.2239,22,219,241,7,Jul,29,Malam,Hari Kerja
4943,2011-07-29,Fall,2011,7,20,0,Friday,1,Clear,0.86,0.7879,0.41,0.3284,53,153,206,7,Jul,29,Malam,Hari Kerja
4944,2011-07-29,Fall,2011,7,21,0,Friday,1,Clear,0.82,0.7576,0.46,0.1642,29,134,163,7,Jul,29,Malam,Hari Kerja
4945,2011-07-29,Fall,2011,7,22,0,Friday,1,Clear,0.8,0.7424,0.49,0.2239,47,127,174,7,Jul,29,Malam,Hari Kerja
4946,2011-07-29,Fall,2011,7,23,0,Friday,1,Clear,0.78,0.7121,0.52,0.1045,26,90,116,7,Jul,29,Malam,Hari Kerja
4947,2011-07-30,Fall,2011,7,0,0,Saturday,0,Clear,0.76,0.697,0.55,0.194,60,73,133,7,Jul,30,Dini Hari,Hari Libur/Akhir Pekan
4948,2011-07-30,Fall,2011,7,1,0,Saturday,0,Clear,0.76,0.697,0.55,0.0896,15,75,90,7,Jul,30,Dini Hari,Hari Libur/Akhir Pekan
4949,2011-07-30,Fall,2011,7,2,0,Saturday,0,Clear,0.76,0.697,0.55,0.1045,11,31,42,7,Jul,30,Dini Hari,Hari Libur/Akhir Pekan
4950,2011-07-30,Fall,2011,7,3,0,Saturday,0,Clear,0.74,0.6818,0.62,0.1642,18,25,43,7,Jul,30,Dini Hari,Hari Libur/Akhir Pekan
4951,2011-07-30,Fall,2011,7,4,0,Saturday,0,Clear,0.72,0.6818,0.66,0.1642,4,6,10,7,Jul,30,Dini Hari,Hari Libur/Akhir Pekan
4952,2011-07-30,Fall,2011,7,5,0,Saturday,0,Clear,0.72,0.6818,0.7,0.2836,4,9,13,7,Jul,30,Dini Hari,Hari Libur/Akhir Pekan
4953,2011-07-30,Fall,2011,7,6,0,Saturday,0,Clear,0.72,0.6818,0.7,0.2985,6,18,24,7,Jul,30,Pagi,Hari Libur/Akhir Pekan
4954,2011-07-30,Fall,2011,7,7,0,Saturday,0,Clear,0.76,0.7273,0.66,0.194,3,39,42,7,Jul,30,Pagi,Hari Libur/Akhir Pekan
4955,2011-07-30,Fall,2011,7,8,0,Saturday,0,Clear,0.78,0.7424,0.59,0.2239,27,87,114,7,Jul,30,Pagi,Hari Libur/Akhir Pekan
4956,2011-07-30,Fall,2011,7,9,0,Saturday,0,Clear,0.82,0.7576,0.46,0.2985,49,125,174,7,Jul,30,Pagi,Hari Libur/Akhir Pekan
4957,2011-07-30,Fall,2011,7,10,0,Saturday,0,Clear,0.82,0.7424,0.41,0.2985,79,182,261,7,Jul,30,Pagi,Hari Libur/Akhir Pekan
4958,2011-07-30,Fall,2011,7,11,0,Saturday,0,Clear,0.84,0.7424,0.36,0.194,111,206,317,7,Jul,30,Pagi,Hari Libur/Akhir Pekan
4959,2011-07-30,Fall,2011,7,12,0,Saturday,0,Clear,0.84,0.7273,0.32,0.1642,111,230,341,7,Jul,30,Siang,Hari Libur/Akhir Pekan
4960,2011-07-30,Fall,2011,7,13,0,Saturday,0,Clear,0.88,0.7576,0.29,0.0,125,183,308,7,Jul,30,Siang,Hari Libur/Akhir Pekan
4961,2011-07-30,Fall,2011,7,14,0,Saturday,0,Clear,0.9,0.7879,0.29,0.0,112,193,305,7,Jul,30,Siang,Hari Libur/Akhir Pekan
4962,2011-07-30,Fall,2011,7,15,0,Saturday,0,Clear,0.9,0.803,0.31,0.1343,113,189,302,7,Jul,30,Siang,Hari Libur/Akhir Pekan
4963,2011-07-30,Fall,2011,7,16,0,Saturday,0,Clear,0.9,0.7879,0.27,0.2239,126,176,302,7,Jul,30,Siang,Hari Libur/Akhir Pekan
4964,2011-07-30,Fall,2011,7,17,0,Saturday,0,Clear,0.9,0.7879,0.29,0.1045,93,209,302,7,Jul,30,Siang,Hari Libur/Akhir Pekan
4965,2011-07-30,Fall,2011,7,18,0,Saturday,0,Clear,0.88,0.7576,0.28,0.194,92,207,299,7,Jul,30,Malam,Hari Libur/Akhir Pekan
4966,2011-07-30,Fall,2011,7,19,0,Saturday,0,Clear,0.74,0.6515,0.33,0.2239,101,155,256,7,Jul,30,Malam,Hari Libur/Akhir Pekan
4967,2011-07-30,Fall,2011,7,20,0,Saturday,0,Clear,0.82,0.7424,0.43,0.1343,74,132,206,7,Jul,30,Malam,Hari Libur/Akhir Pekan
4968,2011-07-30,Fall,2011,7,21,0,Saturday,0,Clear,0.8,0.7424,0.49,0.1642,82,123,205,7,Jul,30,Malam,Hari Libur/Akhir Pekan
4969,2011-07-30,Fall,2011,7,22,0,Saturday,0,Clear,0.78,0.7121,0.52,0.1045,80,129,209,7,Jul,30,Malam,Hari Libur/Akhir Pekan
4970,2011-07-30,Fall,2011,7,23,0,Saturday,0,Clear,0.76,0.697,0.55,0.0896,63,114,177,7,Jul,30,Malam,Hari Libur/Akhir Pekan
4971,2011-07-31,Fall,2011,7,0,0,Sunday,0,Clear,0.76,0.697,0.55,0.0896,33,80,113,7,Jul,31,Dini Hari,Hari Libur/Akhir Pekan
4972,2011-07-31,Fall,2011,7,1,0,Sunday,0,Clear,0.74,0.6818,0.62,0.0896,8,71,79,7,Jul,31,Dini Hari,Hari Libur/Akhir Pekan
4973,2011-07-31,Fall,2011,7,2,0,Sunday,0,Clear,0.74,0.697,0.66,0.0896,19,48,67,7,Jul,31,Dini Hari,Hari Libur/Akhir Pekan
4974,2011-07-31,Fall,2011,7,3,0,Sunday,0,Clear,0.74,0.697,0.66,0.0,24,26,50,7,Jul,31,Dini Hari,Hari Libur/Akhir Pekan
4975,2011-07-31,Fall,2011,7,4,0,Sunday,0,Clear,0.72,0.6818,0.7,0.0,6,7,13,7,Jul,31,Dini Hari,Hari Libur/Akhir Pekan
4976,2011-07-31,Fall,2011,7,5,0,Sunday,0,Clear,0.72,0.6818,0.69,0.0,4,4,8,7,Jul,31,Dini Hari,Hari Libur/Akhir Pekan
4977,2011-07-31,Fall,2011,7,6,0,Sunday,0,Clear,0.74,0.697,0.7,0.0,5,8,13,7,Jul,31,Pagi,Hari Libur/Akhir Pekan
4978,2011-07-31,Fall,2011,7,7,0,Sunday,0,Clear,0.74,0.6818,0.58,0.1343,19,26,45,7,Jul,31,Pagi,Hari Libur/Akhir Pekan
4979,2011-07-31,Fall,2011,7,8,0,Sunday,0,Clear,0.76,0.697,0.55,0.2239,54,88,142,7,Jul,31,Pagi,Hari Libur/Akhir Pekan
4980,2011-07-31,Fall,2011,7,9,0,Sunday,0,Clear,0.8,0.7424,0.49,0.0,55,128,183,7,Jul,31,Pagi,Hari Libur/Akhir Pekan
4981,2011-07-31,Fall,2011,7,10,0,Sunday,0,Clear,0.84,0.7424,0.36,0.1642,91,163,254,7,Jul,31,Pagi,Hari Libur/Akhir Pekan
4982,2011-07-31,Fall,2011,7,11,0,Sunday,0,Clear,0.86,0.7424,0.28,0.1642,112,163,275,7,Jul,31,Pagi,Hari Libur/Akhir Pekan
4983,2011-07-31,Fall,2011,7,12,0,Sunday,0,Clear,0.9,0.7727,0.25,0.194,146,192,338,7,Jul,31,Siang,Hari Libur/Akhir Pekan
4984,2011-07-31,Fall,2011,7,13,0,Sunday,0,Clear,0.9,0.7727,0.24,0.1343,142,152,294,7,Jul,31,Siang,Hari Libur/Akhir Pekan
4985,2011-07-31,Fall,2011,7,14,0,Sunday,0,Clear,0.9,0.7727,0.24,0.1642,130,196,326,7,Jul,31,Siang,Hari Libur/Akhir Pekan
4986,2011-07-31,Fall,2011,7,15,0,Sunday,0,Clear,0.92,0.7727,0.18,0.2985,109,184,293,7,Jul,31,Siang,Hari Libur/Akhir Pekan
4987,2011-07-31,Fall,2011,7,16,0,Sunday,0,Clear,0.92,0.7727,0.17,0.2836,98,208,306,7,Jul,31,Siang,Hari Libur/Akhir Pekan
4988,2011-07-31,Fall,2011,7,17,0,Sunday,0,Clear,0.92,0.7727,0.16,0.1642,114,206,320,7,Jul,31,Siang,Hari Libur/Akhir Pekan
4989,2011-07-31,Fall,2011,7,18,0,Sunday,0,Clear,0.86,0.7879,0.41,0.2836,91,213,304,7,Jul,31,Malam,Hari Libur/Akhir Pekan
4990,2011-07-31,Fall,2011,7,19,0,Sunday,0,Clear,0.8,0.7576,0.55,0.3284,87,187,274,7,Jul,31,Malam,Hari Libur/Akhir Pekan
4991,2011-07-31,Fall,2011,7,20,0,Sunday,0,Clear,0.8,0.7576,0.55,0.3284,70,205,275,7,Jul,31,Malam,Hari Libur/Akhir Pekan
4992,2011-07-31,Fall,2011,7,21,0,Sunday,0,Clear,0.78,0.7424,0.59,0.2985,68,96,164,7,Jul,31,Malam,Hari Libur/Akhir Pekan
4993,2011-07-31,Fall,2011,7,22,0,Sunday,0,Clear,0.74,0.697,0.7,0.2985,25,71,96,7,Jul,31,Malam,Hari Libur/Akhir Pekan
4994,2011-07-31,Fall,2011,7,23,0,Sunday,0,Clear,0.74,0.697,0.66,0.2239,14,56,70,7,Jul,31,Malam,Hari Libur/Akhir Pekan
4995,2011-08-01,Fall,2011,8,0,0,Monday,1,Clear,0.72,0.6818,0.7,0.2239,7,22,29,8,Aug,1,Dini Hari,Hari Kerja
4996,2011-08-01,Fall,2011,8,1,0,Monday,1,Clear,0.72,0.697,0.74,0.194,5,12,17,8,Aug,1,Dini Hari,Hari Kerja
4997,2011-08-01,Fall,2011,8,2,0,Monday,1,Clear,0.7,0.6667,0.74,0.1045,4,7,11,8,Aug,1,Dini Hari,Hari Kerja
4998,2011-08-01,Fall,2011,8,3,0,Monday,1,Clear,0.7,0.6667,0.79,0.1642,0,4,4,8,Aug,1,Dini Hari,Hari Kerja
4999,2011-08-01,Fall,2011,8,4,0,Monday,1,Clear,0.66,0.6061,0.83,0.1343,2,2,4,8,Aug,1,Dini Hari,Hari Kerja
5000,2011-08-01,Fall,2011,8,5,0,Monday,1,Clear,0.66,0.6061,0.83,0.1045,2,24,26,8,Aug,1,Dini Hari,Hari Kerja
5001,2011-08-01,Fall,2011,8,6,0,Monday,1,Clear,0.66,0.6061,0.83,0.0896,3,97,100,8,Aug,1,Pagi,Hari Kerja
5002,2011-08-01,Fall,2011,8,7,0,Monday,1,Clear,0.74,0.6818,0.62,0.0,24,258,282,8,Aug,1,Pagi,Hari Kerja
5003,2011-08-01,Fall,2011,8,8,0,Monday,1,Clear,0.8,0.7273,0.43,0.194,35,347,382,8,Aug,1,Pagi,Hari Kerja
5004,2011-08-01,Fall,2011,8,9,0,Monday,1,Clear,0.82,0.7424,0.41,0.0,27,139,166,8,Aug,1,Pagi,Hari Kerja
5005,2011-08-01,Fall,2011,8,10,0,Monday,1,Clear,0.86,0.7576,0.36,0.1642,27,70,97,8,Aug,1,Pagi,Hari Kerja
5006,2011-08-01,Fall,2011,8,11,0,Monday,1,Clear,0.88,0.7727,0.32,0.1642,53,66,119,8,Aug,1,Pagi,Hari Kerja
5007,2011-08-01,Fall,2011,8,12,0,Monday,1,Clear,0.9,0.803,0.33,0.2537,53,115,168,8,Aug,1,Siang,Hari Kerja
5008,2011-08-01,Fall,2011,8,13,0,Monday,1,Clear,0.9,0.803,0.31,0.2985,38,112,150,8,Aug,1,Siang,Hari Kerja
5009,2011-08-01,Fall,2011,8,14,0,Monday,1,Clear,0.92,0.8182,0.29,0.194,37,86,123,8,Aug,1,Siang,Hari Kerja
5010,2011-08-01,Fall,2011,8,15,0,Monday,1,Clear,0.9,0.7879,0.27,0.0,52,77,129,8,Aug,1,Siang,Hari Kerja
5011,2011-08-01,Fall,2011,8,16,0,Monday,1,Clear,0.9,0.7879,0.27,0.0,34,197,231,8,Aug,1,Siang,Hari Kerja
5012,2011-08-01,Fall,2011,8,17,0,Monday,1,Clear,0.76,0.6818,0.45,0.2985,69,445,514,8,Aug,1,Siang,Hari Kerja
5013,2011-08-01,Fall,2011,8,18,0,Monday,1,Clear,0.78,0.697,0.43,0.194,68,475,543,8,Aug,1,Malam,Hari Kerja
5014,2011-08-01,Fall,2011,8,19,0,Monday,1,Clear,0.74,0.6667,0.51,0.2239,63,350,413,8,Aug,1,Malam,Hari Kerja
5015,2011-08-01,Fall,2011,8,20,0,Monday,1,Clear,0.72,0.6818,0.62,0.2239,49,256,305,8,Aug,1,Malam,Hari Kerja
5016,2011-08-01,Fall,2011,8,21,0,Monday,1,Clear,0.7,0.6515,0.7,0.2537,42,178,220,8,Aug,1,Malam,Hari Kerja
5017,2011-08-01,Fall,2011,8,22,0,Monday,1,Clear,0.7,0.6515,0.7,0.0896,21,116,137,8,Aug,1,Malam,Hari Kerja
5018,2011-08-01,Fall,2011,8,23,0,Monday,1,Clear,0.68,0.6364,0.74,0.194,14,82,96,8,Aug,1,Malam,Hari Kerja
5019,2011-08-02,Fall,2011,8,0,0,Tuesday,1,Clear,0.66,0.6212,0.74,0.0,11,18,29,8,Aug,2,Dini Hari,Hari Kerja
5020,2011-08-02,Fall,2011,8,1,0,Tuesday,1,Clear,0.66,0.6212,0.74,0.1045,4,8,12,8,Aug,2,Dini Hari,Hari Kerja
5021,2011-08-02,Fall,2011,8,2,0,Tuesday,1,Clear,0.68,0.6364,0.69,0.0,2,6,8,8,Aug,2,Dini Hari,Hari Kerja
5022,2011-08-02,Fall,2011,8,3,0,Tuesday,1,Clear,0.66,0.6212,0.74,0.194,0,5,5,8,Aug,2,Dini Hari,Hari Kerja
5023,2011-08-02,Fall,2011,8,4,0,Tuesday,1,Clear,0.66,0.6212,0.74,0.1045,0,10,10,8,Aug,2,Dini Hari,Hari Kerja
5024,2011-08-02,Fall,2011,8,5,0,Tuesday,1,Clear,0.66,0.6212,0.74,0.1343,4,17,21,8,Aug,2,Dini Hari,Hari Kerja
5025,2011-08-02,Fall,2011,8,6,0,Tuesday,1,Clear,0.68,0.6364,0.69,0.1045,12,105,117,8,Aug,2,Pagi,Hari Kerja
5026,2011-08-02,Fall,2011,8,7,0,Tuesday,1,Clear,0.72,0.6667,0.61,0.2836,15,320,335,8,Aug,2,Pagi,Hari Kerja
5027,2011-08-02,Fall,2011,8,8,0,Tuesday,1,Clear,0.74,0.6818,0.58,0.2836,37,398,435,8,Aug,2,Pagi,Hari Kerja
5028,2011-08-02,Fall,2011,8,9,0,Tuesday,1,Clear,0.78,0.697,0.46,0.2985,31,182,213,8,Aug,2,Pagi,Hari Kerja
5029,2011-08-02,Fall,2011,8,10,0,Tuesday,1,Clear,0.82,0.7273,0.36,0.2985,50,90,140,8,Aug,2,Pagi,Hari Kerja
5030,2011-08-02,Fall,2011,8,11,0,Tuesday,1,Clear,0.84,0.7273,0.32,0.4179,32,96,128,8,Aug,2,Pagi,Hari Kerja
5031,2011-08-02,Fall,2011,8,12,0,Tuesday,1,Clear,0.86,0.7424,0.3,0.2836,45,112,157,8,Aug,2,Siang,Hari Kerja
5032,2011-08-02,Fall,2011,8,13,0,Tuesday,1,Clear,0.86,0.7424,0.3,0.2239,50,153,203,8,Aug,2,Siang,Hari Kerja
5033,2011-08-02,Fall,2011,8,14,0,Tuesday,1,Clear,0.9,0.7727,0.25,0.2836,45,114,159,8,Aug,2,Siang,Hari Kerja
5034,2011-08-02,Fall,2011,8,15,0,Tuesday,1,Clear,0.9,0.7727,0.25,0.2836,48,120,168,8,Aug,2,Siang,Hari Kerja
5035,2011-08-02,Fall,2011,8,16,0,Tuesday,1,Clear,0.9,0.7727,0.25,0.2836,58,216,274,8,Aug,2,Siang,Hari Kerja
5036,2011-08-02,Fall,2011,8,17,0,Tuesday,1,Mist,0.9,0.7879,0.27,0.1343,63,493,556,8,Aug,2,Siang,Hari Kerja
5037,2011-08-02,Fall,2011,8,18,0,Tuesday,1,Mist,0.86,0.7576,0.34,0.194,65,491,556,8,Aug,2,Malam,Hari Kerja
5038,2011-08-02,Fall,2011,8,19,0,Tuesday,1,Mist,0.86,0.7576,0.36,0.2239,85,369,454,8,Aug,2,Malam,Hari Kerja
5039,2011-08-02,Fall,2011,8,20,0,Tuesday,1,Mist,0.82,0.7576,0.46,0.2537,40,248,288,8,Aug,2,Malam,Hari Kerja
5040,2011-08-02,Fall,2011,8,21,0,Tuesday,1,Clear,0.8,0.7424,0.52,0.2239,53,201,254,8,Aug,2,Malam,Hari Kerja
5041,2011-08-02,Fall,2011,8,22,0,Tuesday,1,Mist,0.78,0.7424,0.59,0.1642,22,169,191,8,Aug,2,Malam,Hari Kerja
5042,2011-08-02,Fall,2011,8,23,0,Tuesday,1,Mist,0.8,0.7424,0.49,0.1642,29,103,132,8,Aug,2,Malam,Hari Kerja
5043,2011-08-03,Fall,2011,8,0,0,Wednesday,1,Mist,0.8,0.7424,0.49,0.1642,11,32,43,8,Aug,3,Dini Hari,Hari Kerja
5044,2011-08-03,Fall,2011,8,1,0,Wednesday,1,Mist,0.78,0.7121,0.52,0.1642,7,9,16,8,Aug,3,Dini Hari,Hari Kerja
5045,2011-08-03,Fall,2011,8,2,0,Wednesday,1,Mist,0.78,0.7121,0.49,0.1642,2,9,11,8,Aug,3,Dini Hari,Hari Kerja
5046,2011-08-03,Fall,2011,8,3,0,Wednesday,1,Mist,0.76,0.697,0.55,0.0896,0,4,4,8,Aug,3,Dini Hari,Hari Kerja
5047,2011-08-03,Fall,2011,8,4,0,Wednesday,1,Mist,0.76,0.697,0.52,0.1642,0,7,7,8,Aug,3,Dini Hari,Hari Kerja
5048,2011-08-03,Fall,2011,8,5,0,Wednesday,1,Mist,0.76,0.697,0.55,0.0896,2,22,24,8,Aug,3,Dini Hari,Hari Kerja
5049,2011-08-03,Fall,2011,8,6,0,Wednesday,1,Light Snow/Rain,0.72,0.6818,0.66,0.4925,9,101,110,8,Aug,3,Pagi,Hari Kerja
5050,2011-08-03,Fall,2011,8,7,0,Wednesday,1,Mist,0.74,0.6667,0.51,0.2239,19,252,271,8,Aug,3,Pagi,Hari Kerja
5051,2011-08-03,Fall,2011,8,8,0,Wednesday,1,Mist,0.74,0.6667,0.51,0.1642,29,408,437,8,Aug,3,Pagi,Hari Kerja
5052,2011-08-03,Fall,2011,8,9,0,Wednesday,1,Mist,0.74,0.6818,0.55,0.194,23,172,195,8,Aug,3,Pagi,Hari Kerja
5053,2011-08-03,Fall,2011,8,10,0,Wednesday,1,Light Snow/Rain,0.74,0.6818,0.58,0.0896,9,59,68,8,Aug,3,Pagi,Hari Kerja
5054,2011-08-03,Fall,2011,8,11,0,Wednesday,1,Mist,0.74,0.6818,0.58,0.1045,29,93,122,8,Aug,3,Pagi,Hari Kerja
5055,2011-08-03,Fall,2011,8,12,0,Wednesday,1,Light Snow/Rain,0.76,0.697,0.55,0.1343,19,142,161,8,Aug,3,Siang,Hari Kerja
5056,2011-08-03,Fall,2011,8,13,0,Wednesday,1,Mist,0.76,0.7121,0.58,0.2239,37,107,144,8,Aug,3,Siang,Hari Kerja
5057,2011-08-03,Fall,2011,8,14,0,Wednesday,1,Mist,0.76,0.7121,0.58,0.2239,43,104,147,8,Aug,3,Siang,Hari Kerja
5058,2011-08-03,Fall,2011,8,15,0,Wednesday,1,Mist,0.7,0.6667,0.79,0.1343,31,87,118,8,Aug,3,Siang,Hari Kerja
5059,2011-08-03,Fall,2011,8,16,0,Wednesday,1,Light Snow/Rain,0.68,0.6364,0.79,0.0,21,129,150,8,Aug,3,Siang,Hari Kerja
5060,2011-08-03,Fall,2011,8,17,0,Wednesday,1,Mist,0.7,0.6667,0.79,0.0,47,378,425,8,Aug,3,Siang,Hari Kerja
5061,2011-08-03,Fall,2011,8,18,0,Wednesday,1,Light Snow/Rain,0.7,0.6667,0.84,0.0,49,443,492,8,Aug,3,Malam,Hari Kerja
5062,2011-08-03,Fall,2011,8,19,0,Wednesday,1,Light Snow/Rain,0.7,0.6667,0.84,0.0,51,270,321,8,Aug,3,Malam,Hari Kerja
5063,2011-08-03,Fall,2011,8,20,0,Wednesday,1,Light Snow/Rain,0.7,0.6667,0.84,0.1045,7,80,87,8,Aug,3,Malam,Hari Kerja
5064,2011-08-03,Fall,2011,8,21,0,Wednesday,1,Mist,0.68,0.6364,0.89,0.1343,7,81,88,8,Aug,3,Malam,Hari Kerja
5065,2011-08-03,Fall,2011,8,22,0,Wednesday,1,Light Snow/Rain,0.68,0.6364,0.89,0.1045,11,66,77,8,Aug,3,Malam,Hari Kerja
5066,2011-08-03,Fall,2011,8,23,0,Wednesday,1,Mist,0.68,0.6364,0.89,0.0896,4,52,56,8,Aug,3,Malam,Hari Kerja
5067,2011-08-04,Fall,2011,8,0,0,Thursday,1,Mist,0.68,0.6364,0.89,0.0896,2,15,17,8,Aug,4,Dini Hari,Hari Kerja
5068,2011-08-04,Fall,2011,8,1,0,Thursday,1,Mist,0.66,0.5909,0.94,0.0896,3,14,17,8,Aug,4,Dini Hari,Hari Kerja
